Job Code,Date Accessed,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Keyword
769689100,2024-12-08,https://www.usajobs.gov/job/769689100,Financial Analyst,Department of the Army,NH 2 - 3,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,3,No,Secret,Yes,39576,153354,Data Analyst
770583100,2024-12-08,https://www.usajobs.gov/job/770583100,Environmental Engineer,Department of Health and Human Services,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,No,86962,113047,Data Engineer
770583400,2024-12-08,https://www.usajobs.gov/job/770583400,Environmental Engineer,Department of Health and Human Services,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,No,86962,113047,Data Engineer
770709700,2024-12-08,https://www.usajobs.gov/job/770709700,Management and Program Analyst (TT&E),Department of Homeland Security,GS 12 - 15,No,Yes—as determined by the agency policy.,Not required,No,Detail,Full-time,Competitive,None,No,Not Required,No,99200,191900,Data Analyst
770828000,2024-12-08,https://www.usajobs.gov/job/770828000,Program Analyst,Department of the Army,GS 9 - 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,11,No,Not Required,No,59966,105289,Data Analyst
770831000,2024-12-08,https://www.usajobs.gov/job/770831000,Program Analyst,Department of the Army,GS 5 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,9,No,Not Required,No,39576,87024,Data Analyst
770868300,2024-12-08,https://www.usajobs.gov/job/770868300,ENGINEER,Department of the Navy,ND 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,4,No,Secret,No,82764,153354,Data Engineer
770879500,2024-12-08,https://www.usajobs.gov/job/770879500,ENGINEER,Department of the Navy,ND 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management. This position may require you to report in person for an established number of days per pay period.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,82764,153354,Data Engineer
771050700,2024-12-08,https://www.usajobs.gov/job/771050700,ENGINEER,Department of the Navy,ND 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,82764,153354,Data Engineer
771281000,2024-12-08,https://www.usajobs.gov/job/771281000,Budget Analyst,Department of the Army,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Secret,No,74441,96770,Data Analyst
771758500,2024-12-08,https://www.usajobs.gov/job/771758500,Clinical Laboratory Scientist,Department of Health and Human Services,GS 7 - 11,No,No,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy. Each Service Unit may or may not be offering relocation reimbursement.,Multiple Appointment Types,Multiple Schedules,Competitive,11 - Promotion Potential may vary by Service Unit.,No,Other,No,70923,136446,Data Scientist
771761400,2024-12-08,https://www.usajobs.gov/job/771761400,Clinical Laboratory Scientist,Department of Health and Human Services,GS 7 - 11,No,No,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy. Each Service Unit may or may not be offering relocation reimbursement.,Multiple Appointment Types,Multiple Schedules,Competitive,11 - Promotion Potential may vary by Service Unit.,No,Other,No,70923,136446,Data Scientist
771991800,2024-12-08,https://www.usajobs.gov/job/771991800,"Supervisory Environmental Engineer (Associate Director, OEHE)",Department of Health and Human Services,GS 14,No,Yes—as determined by the agency policy.,50% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Other,No,131445,170881,Data Engineer
772595600,2024-12-08,https://www.usajobs.gov/job/772595600,Special Agent - Science/Technology/Engineering/Mathematics (STEM) Background,Department of Justice,GL 10,No,No,Occasional travel - Travel is dependent on position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,"Permanent - Must work a minimum of a 50-hour workweek, which may include irregular hours, and be on call 24/7, including holidays and weekends.",Full-time,Excepted,13,No,Top Secret,Yes,77840,100435,Data Engineer
772602300,2024-12-08,https://www.usajobs.gov/job/772602300,"Supervisory Environmental Engineer (Associate Director, OEHE)",Department of Health and Human Services,GS 14,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Other,No,131445,170881,Data Engineer
773288300,2024-12-08,https://www.usajobs.gov/job/773288300,Senior General Engineer (12 Month Register) - DIRECT HIRE,Department of the Treasury,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Not Required,No,122198,191900,Data Engineer
773323900,2024-12-08,https://www.usajobs.gov/job/773323900,Management and Program Analyst (Mission Assurance),Department of Homeland Security,GS 12 - 15,No,Yes—as determined by the agency policy.,Not required,No,Detail,Full-time,Competitive,None,No,Not Required,No,99200,191900,Data Analyst
773407200,2024-12-08,https://www.usajobs.gov/job/773407200,ENGINEER,Department of the Navy,ND 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,82764,153354,Data Engineer
774564100,2024-12-08,https://www.usajobs.gov/job/774564100,Supervisory Civil/Environmental Engineer (Field Operations),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Excepted,None,Yes,Other,No,103409,134435,Data Engineer
774564200,2024-12-08,https://www.usajobs.gov/job/774564200,Supervisory Civil/Environmental Engineer (Field Operations),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Other,No,103409,134435,Data Engineer
774656400,2024-12-08,https://www.usajobs.gov/job/774656400,Supervisory Civil/Environmental Engineer (Field Operations),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Term - 2 - 10 years,Full-time,Competitive,None,Yes,Other,No,103409,134435,Data Engineer
774656800,2024-12-08,https://www.usajobs.gov/job/774656800,Supervisory Civil/Environmental Engineer (Field Operations),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Term - 2 - 10 year,Full-time,Excepted,None,Yes,Other,No,103409,134435,Data Engineer
774683500,2024-12-08,https://www.usajobs.gov/job/774683500,Supervisory Civil/Environmental Engineer (Deputy Director for Project Support),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Excepted,None,Yes,Other,No,103409,148363,Data Engineer
774683700,2024-12-08,https://www.usajobs.gov/job/774683700,Supervisory Civil/Environmental Engineer (Deputy Director for Project Support),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Other,No,103409,148363,Data Engineer
774686400,2024-12-08,https://www.usajobs.gov/job/774686400,Supervisory Civil/Environmental Engineer (Deputy Director for Project Support),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Term - 2 - 10 years,Full-time,Competitive,None,Yes,Other,No,103409,134435,Data Engineer
774686700,2024-12-08,https://www.usajobs.gov/job/774686700,Supervisory Civil/Environmental Engineer (Deputy Director for Project Support),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Term - 2 - 10 years,Full-time,Excepted,None,Yes,Other,No,103409,134435,Data Engineer
774688300,2024-12-08,https://www.usajobs.gov/job/774688300,Supervisory Civil/Environmental Engineer (Deputy Director for Management Operations),Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Excepted,None,Yes,Other,No,103409,148636,Data Engineer
